date,temperature_2m_max,precipitation_sum,precipitation_hours,uv_index_max,wind_speed_10m_max,shortwave_radiation_sum,NO2,PM25,NO2_r7,PM25_r7,NO2_l1,NO2_l3,NO2_l7,PM25_l1,PM25_l3,PM25_l7,wind_r3
2025-08-12,88.928856,1.0688742,0.4370861,7.339404,10.56739,21.71881,11.987037037037036,7.328749999999999,8.601860441146156,7.199420666290231,9.438888888888888,6.041666666666667,7.738149350649351,7.038134057971014,6.497083333333333,4.546060606060606,11.009581333333335
2025-08-13,87.7976,2.3291392,0.26490065,7.3725166,7.110295,20.275827,6.625,7.763085697399527,9.208844396344395,7.596947722567287,11.987037037037036,6.725757575757576,11.811616161616165,7.328749999999999,4.807083333333333,9.670916666666669,10.848670666666665
2025-08-14,90.44753,0.0,0.0,7.3579473,4.955153,22.739073,9.877777777777778,11.489556737588654,8.46789923039923,7.324400441243411,6.625,9.438888888888888,9.493055555555555,7.763085697399527,7.038134057971014,9.65,8.542388
2025-08-15,95.62223,0.27615896,0.046357617,7.3642383,8.119229,23.66457,11.911111111111111,10.617083333333332,8.522859547859548,7.587194260898933,9.877777777777778,11.987037037037036,8.963888888888889,11.489556737588654,7.328749999999999,8.186666666666667,7.544279333333333
2025-08-16,96.45846,4.210596,0.27152318,7.3447022,9.495761,22.087814,12.625,10.631666666666666,8.943891293891294,7.934396641851313,11.911111111111111,6.625,6.041666666666667,10.617083333333332,7.763085697399527,6.497083333333333,6.728225666666667
2025-08-17,94.8474,1.95298,0.3178808,7.2811255,9.023519,20.96616,9.440909090909091,10.654583333333331,9.884367484367484,8.525051403756075,12.625,9.877777777777778,6.725757575757576,10.631666666666666,11.489556737588654,4.807083333333333,7.5233810000000005
2025-08-18,96.09846,4.2655625,0.5033113,7.2864237,10.076367,22.337217,10.67936507936508,12.782916666666669,10.272246272246273,9.360408546613217,9.440909090909091,11.911111111111111,9.438888888888888,10.654583333333331,10.617083333333332,7.038134057971014,8.879503000000001
2025-08-19,93.067665,2.4576159,0.13245033,7.236755,11.890561,21.810595,5.47512077294686,7.998668267610381,10.449457156600014,10.181091776426882,10.67936507936508,12.625,11.987037037037036,12.782916666666669,10.631666666666666,7.328749999999999,9.531882333333334
2025-08-20,86.09713,0.7927152,0.1986755,7.2211924,8.746611,22.47331,3.57790404040404,2.9832938426821407,9.51918340458713,10.276794386085509,5.47512077294686,9.440909090909091,6.625,7.998668267610381,10.654583333333331,7.763085697399527,10.330149
2025-08-21,78.86376,0.04039735,0.03311258,7.187748,8.263532,19.105827,4.470833333333333,3.693788759689922,9.083883981787709,9.593966978268739,3.57790404040404,10.67936507936508,9.877777777777778,2.9832938426821407,12.782916666666669,11.489556737588654,10.237846333333335
2025-08-22,83.8513,0.0,0.0,6.950331,6.676675,20.814304,7.0125,6.058572695035461,8.311463346867074,8.48028583856892,4.470833333333333,5.47512077294686,11.911111111111111,3.693788759689922,7.998668267610381,10.617083333333332,9.633568
2025-08-23,83.89422,0.0072847684,0.0066225166,5.822848,9.177492,19.182848,5.686111111111111,6.44375,7.611661759565486,7.829070033097795,7.0125,3.57790404040404,12.625,6.058572695035461,2.9832938426821407,10.631666666666666,7.895606
2025-08-24,77.70151,0.0,0.0,7.077483,11.700997,25.063643,2.862121212121212,3.328333333333333,6.6203919182956446,7.230796223573987,5.686111111111111,4.470833333333333,9.440909090909091,6.44375,3.693788759689922,10.654583333333331,8.039233000000001
2025-08-25,73.42799,0.0,0.0,6.872848,11.123328,25.12947,5.8,4.6762500000000005,5.680565078468805,6.184189080716844,2.862121212121212,7.0125,10.67936507936508,3.328333333333333,6.058572695035461,12.782916666666669,9.185054666666668
2025-08-26,77.94588,0.0,0.0,6.9019866,7.125373,25.740265,8.958333333333334,5.607083333333334,4.983512924273794,5.026093842621606,5.8,5.686111111111111,5.47512077294686,4.6762500000000005,6.44375,7.998668267610381,10.667272333333335
2025-08-27,80.867,0.0,0.0,6.368543,5.519561,24.839338,14.085416666666667,8.558980496453902,5.481114718614719,4.684438852010599,8.958333333333334,2.862121212121212,3.57790404040404,5.607083333333334,3.328333333333333,2.9832938426821407,9.983232666666668
2025-08-28,83.78157,0.0,0.0,6.5913906,5.3015003,24.64384,12.239583333333332,8.632083333333332,6.982187950937951,5.480965516835136,14.085416666666667,5.8,4.470833333333333,8.558980496453902,4.6762500000000005,3.693788759689922,7.922754000000001
2025-08-29,86.01429,0.0,0.0,6.873841,5.73369,24.32788,8.399999999999999,8.03875,8.09200937950938,6.186436170212766,12.239583333333332,8.958333333333334,7.0125,8.632083333333332,5.607083333333334,6.058572695035461,5.982144766666667
2025-08-30,83.97528,0.0,0.0,6.849669,9.450273,21.82735,7.045833333333333,6.164166666666667,8.290223665223666,6.469318642350558,8.399999999999999,14.085416666666667,5.686111111111111,8.03875,8.558980496453902,6.44375,5.518250433333335
2025-08-31,80.8515,0.0,0.0,5.6933775,9.419626,22.965364,4.918181818181818,4.126250000000001,8.484469696969695,6.429378166160082,7.045833333333333,12.239583333333332,2.862121212121212,6.164166666666667,8.632083333333332,3.328333333333333,6.828487766666668
2025-09-01,80.86343,0.0,0.0,6.731788,8.212257,23.509403,5.785416666666666,4.08375,8.778192640692641,6.543366261398177,4.918181818181818,8.399999999999999,5.8,4.126250000000001,8.03875,4.6762500000000005,8.201196333333334
2025-09-02,81.5429,0.026490066,0.06622516,6.5748343,5.47946,21.467484,10.058333333333334,6.637083333333334,8.776109307359308,6.458723404255319,5.785416666666666,7.045833333333333,8.958333333333334,4.08375,6.164166666666667,5.607083333333334,9.027385333333333
2025-09-03,85.97316,0.074834436,0.12582782,6.6950326,10.862375,22.154768,10.3125,7.855903100775194,8.933252164502164,6.605866261398176,10.058333333333334,4.918181818181818,14.085416666666667,6.637083333333334,4.126250000000001,8.558980496453902,7.703781
2025-09-04,75.32336,1.7423842,0.7549669,6.697682,10.423579,23.579735,9.479528985507246,13.74060545385202,8.39426406926407,6.505426633444075,10.3125,5.785416666666666,12.239583333333332,7.855903100775194,4.08375,8.632083333333332,8.184697333333334
2025-09-05,73.463165,0.20264901,0.38410595,5.392384,10.368865,16.428278,5.5125,8.763333333333332,7.999970591003199,7.235215507803888,9.479528985507246,10.058333333333334,8.399999999999999,13.74060545385202,6.637083333333334,8.03875,8.921804666666667
2025-09-06,76.63521,0.0026490067,0.0066225166,6.575828,9.667046,23.501987,3.5791666666666666,3.975664893617021,7.587470591003201,7.338727412565793,5.5125,10.3125,7.045833333333333,8.763333333333332,7.855903100775194,6.164166666666667,10.551606333333334
2025-09-07,73.23309,0.0,0.0,6.538742,8.358762,23.983908,6.548106060606061,4.544166666666667,7.092232495765105,7.026084302130129,3.5791666666666666,9.479528985507246,4.918181818181818,3.975664893617021,13.74060545385202,4.126250000000001,10.153163333333334
2025-09-08,77.02919,0.0,0.0,6.499669,6.294693,23.607151,13.864583333333334,6.408333333333334,7.325078816111424,7.085786683082509,6.548106060606061,5.5125,5.785416666666666,4.544166666666667,8.763333333333332,4.08375,9.464891
2025-09-09,80.3878,0.0026490067,0.0066225166,6.4771523,6.997133,22.289934,18.541666666666668,9.93672619047619,8.479245482778092,7.417870016415843,13.864583333333334,3.5791666666666666,10.058333333333334,6.408333333333334,3.975664893617021,6.637083333333334,8.106833666666667
2025-09-10,88.440704,0.0,0.0,6.4466887,5.3276978,21.524569,17.03611111111111,13.954645390070922,9.691150244682854,7.889247567436251,18.541666666666668,6.548106060606061,10.3125,9.93672619047619,4.544166666666667,7.855903100775194,7.2168626666666675
2025-09-11,89.86998,0.0,0.0,6.4016557,5.850723,21.115364,17.081944444444442,16.6625,10.651666117698726,8.76049646590707,17.03611111111111,13.864583333333334,9.479528985507246,13.954645390070922,6.408333333333334,13.74060545385202,6.206507933333334
