date_local,site_number,sample_measurement,samp_dur_hrs
2025-08-20,0093,4.9875,1
2025-08-20,0094,4.177083333333333,1
2025-08-21,0016,3.216666666666667,1
2025-08-21,0093,4.441860465116279,1
2025-08-21,0094,3.8937500000000003,1
2025-08-21,0085,3.7458333333333336,1
2025-08-21,0007,3.170833333333333,1
2025-08-22,0085,6.204166666666667,1
2025-08-22,0093,6.857446808510638,1
2025-08-22,0094,5.78125,1
2025-08-22,0016,6.175,1
2025-08-22,0007,5.2749999999999995,1
2025-08-23,0093,7.010416666666667,1
2025-08-23,0016,6.145833333333333,1
2025-08-23,0007,6.0,1
2025-08-23,0085,6.927083333333333,1
2025-08-23,0094,6.135416666666667,1
2025-08-23,0085,8.0,24
2025-08-24,0016,3.025,1
2025-08-24,0007,2.8000000000000003,1
2025-08-24,0085,3.25625,1
2025-08-24,0093,4.070833333333334,1
2025-08-24,0094,3.4895833333333335,1
2025-08-25,0007,2.9583333333333335,1
2025-08-25,0016,6.858333333333333,1
2025-08-25,0094,4.2437499999999995,1
2025-08-25,0085,4.091666666666667,1
2025-08-25,0093,5.229166666666667,1
2025-08-26,0094,4.120833333333334,1
2025-08-26,0093,5.595833333333334,1
2025-08-26,0085,6.5,24
2025-08-26,0085,5.739583333333333,1
2025-08-26,0007,4.558333333333334,1
2025-08-26,0016,8.020833333333334,1
2025-08-27,0094,5.658333333333334,1
2025-08-27,0016,15.854166666666666,1
2025-08-27,0007,4.2375,1
2025-08-27,0085,6.989583333333333,1
2025-08-27,0093,10.05531914893617,1
2025-08-28,0085,7.7625,1
2025-08-28,0093,9.116666666666667,1
2025-08-28,0094,7.402083333333334,1
2025-08-28,0007,3.529166666666667,1
2025-08-28,0016,15.35,1
2025-08-29,0016,8.625,1
2025-08-29,0007,5.3625,1
2025-08-29,0085,8.785416666666666,1
2025-08-29,0085,9.6,24
2025-08-29,0093,8.654166666666667,1
2025-08-29,0094,8.766666666666667,1
2025-08-30,0094,6.985416666666667,1
2025-08-30,0016,6.6375,1
2025-08-30,0007,3.3833333333333333,1
2025-08-30,0085,6.5249999999999995,1
2025-08-30,0093,7.289583333333333,1
2025-08-31,0093,5.1187499999999995,1
2025-08-31,0085,5.091666666666667,1
