date_local,site_number,sample_measurement,samp_dur_hrs
2025-01-19,0085,2.5272727272727273,1
2025-01-19,0016,2.216666666666667,1
2025-01-20,0016,10.8125,1
2025-01-20,0094,9.333333333333334,1
2025-01-20,0085,7.470833333333334,1
2025-01-21,0016,9.291666666666666,1
2025-01-21,0094,8.036363636363637,1
2025-01-21,0085,6.520833333333333,1
2025-01-22,0094,13.637500000000001,1
2025-01-22,0016,11.547826086956523,1
2025-01-22,0085,9.608333333333333,1
2025-01-23,0085,7.074999999999999,1
2025-01-23,0016,8.770833333333334,1
2025-01-23,0094,8.379166666666666,1
2025-01-24,0016,13.408333333333333,1
2025-01-24,0085,12.666666666666666,1
2025-01-24,0094,14.545833333333334,1
2025-01-25,0016,14.237499999999999,1
2025-01-25,0085,16.891666666666666,1
2025-01-25,0094,21.0125,1
2025-01-26,0016,9.258333333333333,1
2025-01-26,0085,14.804545454545455,1
2025-01-26,0094,9.845833333333333,1
2025-01-27,0094,11.1875,1
2025-01-27,0016,13.066666666666668,1
2025-01-27,0085,11.520833333333334,1
2025-01-28,0016,12.833333333333334,1
2025-01-28,0085,6.229166666666667,1
2025-01-28,0094,9.333333333333334,1
2025-01-29,0094,16.004166666666666,1
2025-01-29,0085,16.158333333333335,1
2025-01-29,0016,21.879166666666666,1
2025-01-30,0085,18.8125,1
2025-01-30,0016,17.366666666666667,1
2025-01-30,0094,19.079166666666666,1
2025-01-31,0085,8.916666666666666,1
2025-01-31,0016,10.241666666666667,1
2025-01-31,0094,9.1625,1
2025-02-01,0016,10.004166666666666,1
2025-02-01,0085,11.070833333333333,1
2025-02-01,0094,8.491666666666667,1
2025-02-02,0016,10.704166666666666,1
2025-02-02,0094,11.3375,1
2025-02-02,0085,11.854545454545455,1
2025-02-03,0094,13.299999999999999,1
2025-02-03,0016,13.733333333333333,1
2025-02-03,0085,13.820833333333333,1
2025-02-04,0085,7.920833333333333,1
2025-02-04,0094,4.554166666666666,1
2025-02-04,0016,3.5208333333333335,1
2025-02-05,0094,10.120000000000001,1
2025-02-05,0016,10.570833333333333,1
2025-02-05,0085,13.558333333333332,1
2025-02-06,0016,7.6,1
2025-02-06,0094,7.991666666666667,1
2025-02-06,0085,8.166666666666666,1
2025-02-07,0016,11.5625,1
2025-02-07,0094,13.166666666666666,1
2025-02-07,0085,15.870833333333332,1
2025-02-08,0016,7.266666666666667,1
2025-02-08,0094,8.045833333333333,1
2025-02-08,0085,9.237499999999999,1
2025-02-09,0094,5.8374999999999995,1
2025-02-09,0085,6.827272727272727,1
2025-02-09,0016,5.820833333333333,1
2025-02-10,0016,12.966666666666667,1
2025-02-10,0085,15.320833333333333,1
2025-02-10,0094,12.9625,1
2025-02-11,0016,7.958333333333333,1
2025-02-11,0085,15.058333333333332,1
2025-02-11,0094,9.25,1
2025-02-12,0016,7.254166666666666,1
2025-02-12,0094,7.8500000000000005,1
2025-02-12,0085,9.054166666666667,1
2025-02-13,0016,9.404166666666667,1
2025-02-13,0094,9.458333333333334,1
2025-02-13,0085,9.954166666666667,1
2025-02-14,0094,14.0,1
2025-02-14,0085,16.179166666666667,1
2025-02-14,0016,18.791666666666668,1
2025-02-15,0085,12.862499999999999,1
2025-02-15,0016,11.133333333333333,1
2025-02-15,0094,11.516666666666666,1
2025-02-16,0085,2.540909090909091,1
2025-02-16,0094,3.654166666666667,1
2025-02-16,0016,4.175,1
2025-02-17,0085,6.220833333333334,1
2025-02-17,0094,5.3625,1
2025-02-17,0016,3.7375000000000003,1
2025-02-18,0094,4.6375,1
2025-02-18,0016,3.9583333333333335,1
2025-02-18,0085,6.183333333333334,1
2025-02-19,0016,4.9363636363636365,1
2025-02-19,0094,5.05,1
2025-02-19,0085,4.408333333333334,1
2025-02-20,0016,8.570833333333333,1
2025-02-20,0085,8.191666666666666,1
2025-02-20,0094,7.2,1
2025-02-21,0016,21.075,1
2025-02-21,0085,17.183333333333334,1
2025-02-21,0094,18.816666666666666,1
2025-02-22,0016,16.125,1
2025-02-22,0085,15.791666666666666,1
2025-02-22,0094,20.1875,1
2025-02-23,0085,13.75,1
2025-02-23,0016,11.858333333333334,1
2025-02-23,0094,18.841666666666665,1
2025-02-24,0016,20.412499999999998,1
2025-02-24,0094,20.162499999999998,1
2025-02-24,0085,15.108333333333334,1
2025-02-25,0016,16.037499999999998,1
2025-02-25,0094,14.704166666666666,1
2025-02-25,0085,14.891666666666666,1
2025-02-26,0094,10.895833333333334,1
2025-02-26,0085,10.7875,1
2025-02-26,0016,12.299999999999999,1
2025-02-27,0016,11.345833333333333,1
2025-02-27,0094,7.483333333333333,1
2025-02-27,0085,6.375,1
2025-02-28,0016,9.066666666666666,1
2025-02-28,0085,8.262500000000001,1
2025-02-28,0094,13.429166666666667,1
2025-03-01,0085,5.454166666666667,1
2025-03-01,0094,3.158333333333333,1
2025-03-01,0016,2.6958333333333333,1
2025-03-02,0085,13.65,1
2025-03-02,0094,13.591666666666667,1
2025-03-02,0016,12.025,1
2025-03-03,0094,9.941666666666666,1
2025-03-03,0085,10.070833333333333,1
2025-03-03,0016,11.220833333333333,1
2025-03-04,0094,7.554166666666667,1
2025-03-04,0085,6.141666666666667,1
2025-03-04,0016,8.237499999999999,1
2025-03-05,0094,3.1217391304347823,1
2025-03-05,0016,4.75,1
2025-03-05,0085,2.591666666666667,1
2025-03-06,0085,11.716666666666667,1
2025-03-06,0094,10.483333333333333,1
2025-03-06,0016,12.920833333333334,1
2025-03-07,0085,9.929166666666667,1
2025-03-07,0094,8.129166666666666,1
2025-03-07,0016,11.304166666666667,1
2025-03-08,0016,7.333333333333333,1
2025-03-08,0094,10.508333333333333,1
2025-03-08,0085,12.262500000000001,1
2025-03-09,0016,12.845833333333333,1
2025-03-09,0094,21.391666666666666,1
2025-03-09,0085,20.88181818181818,1
2025-03-10,0016,14.950000000000001,1
2025-03-10,0094,21.333333333333332,1
2025-03-10,0085,13.458333333333334,1
2025-03-11,0016,13.879166666666668,1
2025-03-11,0094,12.683333333333332,1
2025-03-11,0085,18.9125,1
2025-03-12,0085,17.1375,1
2025-03-12,0094,15.3375,1
2025-03-12,0016,16.1375,1
2025-03-13,0016,17.266666666666666,1
2025-03-13,0085,22.679166666666664,1
2025-03-13,0094,14.258333333333333,1
2025-03-14,0016,7.295833333333333,1
2025-03-14,0085,5.145833333333333,1
2025-03-14,0094,6.104166666666667,1
2025-03-15,0094,4.066666666666666,1
2025-03-15,0016,5.75,1
2025-03-15,0085,3.6666666666666665,1
2025-03-16,0094,4.75,1
2025-03-16,0016,6.5125,1
2025-03-16,0085,4.513636363636364,1
2025-03-17,0094,13.970833333333333,1
2025-03-17,0085,11.741666666666667,1
2025-03-17,0016,27.9625,1
2025-03-18,0085,6.916666666666667,1
2025-03-18,0094,9.4,1
2025-03-18,0016,,1
2025-03-19,0016,4.5285714285714285,1
2025-03-19,0085,3.591666666666667,1
2025-03-19,0094,4.62,1
2025-03-20,0016,5.054166666666666,1
2025-03-20,0085,5.0125,1
2025-03-20,0094,7.1695652173913045,1
2025-03-21,0016,10.754166666666668,1
2025-03-21,0094,10.308333333333334,1
2025-03-21,0085,7.329166666666667,1
2025-03-22,0085,5.354166666666667,1
2025-03-22,0094,4.454166666666667,1
2025-03-22,0016,5.483333333333333,1
2025-03-23,0085,5.3590909090909085,1
2025-03-23,0094,5.004166666666666,1
2025-03-23,0016,6.566666666666666,1
2025-03-24,0085,6.391666666666667,1
2025-03-24,0016,8.729166666666666,1
2025-03-24,0094,8.220833333333333,1
2025-03-25,0085,11.620833333333332,1
2025-03-25,0094,9.016666666666667,1
2025-03-25,0016,11.174999999999999,1
2025-03-26,0085,20.354166666666668,1
2025-03-26,0094,12.741666666666667,1
2025-03-26,0016,13.1875,1
2025-03-27,0085,23.695833333333336,1
2025-03-27,0094,14.137500000000001,1
2025-03-27,0016,16.8125,1
2025-03-28,0085,6.158333333333334,1
2025-03-28,0094,8.329166666666667,1
2025-03-28,0016,8.487499999999999,1
2025-03-29,0094,7.1625000000000005,1
2025-03-29,0085,8.454166666666667,1
2025-03-29,0016,6.641666666666667,1
2025-03-30,0094,3.4958333333333336,1
2025-03-30,0085,3.5136363636363637,1
2025-03-30,0016,3.2708333333333335,1
2025-03-31,0016,5.804166666666667,1
2025-03-31,0085,4.258333333333334,1
2025-03-31,0094,4.704166666666667,1
2025-04-01,0085,14.704166666666667,1
2025-04-01,0094,12.254166666666668,1
2025-04-01,0016,16.358333333333334,1
2025-04-02,0085,5.033333333333333,1
2025-04-02,0094,4.9875,1
2025-04-02,0016,6.690476190476191,1
2025-04-03,0016,13.904166666666667,1
2025-04-03,0085,13.495833333333332,1
2025-04-03,0094,,1
2025-04-04,0085,12.583333333333334,1
2025-04-04,0016,6.0249999999999995,1
2025-04-04,0094,,1
2025-04-05,0016,2.625,1
2025-04-05,0085,5.266666666666667,1
2025-04-05,0094,,1
2025-04-06,0016,4.3625,1
2025-04-06,0094,,1
2025-04-06,0085,9.772727272727273,1
2025-04-07,0016,8.258333333333333,1
2025-04-07,0085,10.229166666666666,1
2025-04-07,0094,3.1692307692307695,1
2025-04-08,0094,9.725,1
2025-04-08,0085,14.972222222222221,1
2025-04-08,0016,11.733333333333334,1
2025-04-09,0094,12.579166666666666,1
2025-04-09,0085,13.2125,1
2025-04-09,0016,15.266666666666666,1
2025-04-10,0016,16.929166666666667,1
2025-04-10,0094,9.252173913043478,1
2025-04-10,0085,9.6,1
2025-04-11,0016,7.295833333333333,1
2025-04-11,0085,7.3374999999999995,1
2025-04-11,0094,5.5874999999999995,1
2025-04-12,0016,12.1,1
2025-04-12,0094,13.25,1
2025-04-12,0085,13.950000000000001,1
2025-04-13,0016,7.483333333333333,1
2025-04-13,0094,6.204545454545454,1
2025-04-13,0085,4.6000000000000005,1
2025-04-14,0094,4.795833333333333,1
2025-04-14,0085,3.216666666666667,1
2025-04-14,0016,6.5625,1
2025-04-15,0085,3.154166666666667,1
2025-04-15,0094,2.4571428571428573,1
2025-04-15,0016,7.733333333333333,1
2025-04-16,0016,15.966666666666669,1
2025-04-16,0094,8.916666666666666,1
2025-04-16,0085,10.570833333333333,1
2025-04-17,0085,7.083333333333333,1
2025-04-17,0016,,1
2025-04-17,0094,7.808333333333334,1
2025-04-18,0085,7.616666666666666,1
2025-04-18,0094,7.7875000000000005,1
2025-04-18,0016,,1
2025-04-19,0016,,1
2025-04-19,0085,7.304166666666667,1
2025-04-19,0094,5.9125000000000005,1
2025-04-20,0016,,1
2025-04-20,0085,4.309090909090909,1
2025-04-20,0094,4.590476190476191,1
2025-04-21,0016,,1
2025-04-21,0085,7.608333333333333,1
2025-04-21,0094,9.370833333333334,1
2025-04-22,0016,,1
2025-04-22,0094,14.9125,1
2025-04-22,0085,12.845833333333333,1
2025-04-23,0016,,1
2025-04-23,0085,14.683333333333332,1
2025-04-23,0094,12.725,1
2025-04-24,0085,7.911111111111111,1
2025-04-24,0094,15.079166666666666,1
2025-04-24,0016,,1
2025-04-25,0016,,1
2025-04-25,0085,6.254166666666666,1
2025-04-25,0094,5.891666666666667,1
2025-04-26,0016,,1
2025-04-26,0094,2.6750000000000003,1
2025-04-26,0085,6.779166666666666,1
2025-04-27,0016,,1
2025-04-27,0094,6.168181818181818,1
2025-04-27,0085,6.631818181818182,1
2025-04-28,0016,,1
2025-04-28,0094,6.704166666666667,1
2025-04-28,0085,5.654166666666666,1
2025-04-29,0094,5.895833333333333,1
2025-04-29,0085,6.841666666666666,1
2025-04-29,0016,,1
2025-04-30,0094,13.038888888888888,1
2025-04-30,0016,,1
2025-04-30,0085,14.862499999999999,1
2025-05-01,0094,7.208695652173914,1
2025-05-01,0016,10.59,1
2025-05-01,0085,4.3374999999999995,1
2025-05-02,0094,5.695833333333333,1
2025-05-02,0085,4.970833333333333,1
2025-05-02,0016,9.3125,1
2025-05-03,0016,3.0583333333333336,1
2025-05-03,0085,4.175,1
2025-05-03,0094,2.620833333333333,1
2025-05-04,0085,4.928571428571429,1
2025-05-04,0094,2.5863636363636364,1
2025-05-04,0016,2.441666666666667,1
2025-05-05,0094,6.779166666666666,1
2025-05-05,0016,7.575,1
2025-05-05,0085,8.2875,1
2025-05-06,0094,12.895833333333334,1
2025-05-06,0085,14.9,1
2025-05-06,0016,14.620833333333332,1
2025-05-07,0016,14.670833333333334,1
2025-05-07,0094,12.254166666666668,1
2025-05-07,0085,16.21,1
2025-05-08,0016,5.370833333333334,1
2025-05-08,0085,13.0875,1
2025-05-08,0094,6.558333333333334,1
2025-05-09,0085,11.7875,1
2025-05-09,0016,6.0874999999999995,1
2025-05-09,0094,5.291666666666667,1
2025-05-10,0016,13.616666666666667,1
2025-05-10,0085,16.770833333333332,1
2025-05-10,0094,13.779166666666667,1
2025-05-11,0094,6.868181818181818,1
2025-05-11,0085,13.186363636363636,1
2025-05-11,0016,5.041666666666667,1
2025-05-12,0094,9.65,1
2025-05-12,0085,15.645833333333334,1
2025-05-12,0016,9.066666666666666,1
2025-05-13,0085,11.541666666666666,1
2025-05-13,0016,13.291666666666666,1
2025-05-13,0094,11.1,1
2025-05-14,0016,10.845454545454546,1
2025-05-14,0094,9.545454545454545,1
2025-05-14,0085,10.3375,1
2025-05-15,0016,8.283333333333333,1
2025-05-15,0085,4.854166666666667,1
2025-05-15,0094,7.1625000000000005,1
2025-05-16,0094,9.779166666666667,1
2025-05-16,0085,4.942857142857143,1
2025-05-16,0016,11.945833333333333,1
2025-05-17,0094,4.375,1
2025-05-17,0085,,1
2025-05-17,0016,6.695833333333333,1
2025-05-18,0094,5.531818181818182,1
2025-05-18,0085,11.742857142857144,1
2025-05-18,0016,6.508333333333333,1
2025-05-19,0085,7.8125,1
2025-05-19,0016,9.370833333333334,1
2025-05-19,0094,6.733333333333333,1
2025-05-20,0016,8.025,1
2025-05-20,0094,5.145833333333333,1
2025-05-20,0085,4.533333333333333,1
2025-05-21,0085,2.25,1
2025-05-21,0016,5.4125000000000005,1
2025-05-21,0094,3.5083333333333333,1
2025-05-22,0094,2.6791666666666667,1
2025-05-22,0085,4.066666666666666,1
2025-05-22,0016,4.2,1
2025-05-23,0085,8.270833333333334,1
2025-05-23,0094,7.995833333333334,1
2025-05-23,0016,9.904166666666667,1
2025-05-24,0094,8.720833333333333,1
2025-05-24,0085,11.245833333333332,1
2025-05-24,0016,10.516666666666667,1
2025-05-25,0094,5.972727272727273,1
2025-05-25,0085,9.74090909090909,1
2025-05-25,0016,5.891666666666667,1
2025-05-26,0085,6.8,1
2025-05-26,0016,3.2125,1
2025-05-26,0094,3.341666666666667,1
2025-05-27,0085,7.870833333333334,1
2025-05-27,0094,4.329166666666667,1
2025-05-27,0016,4.425,1
2025-05-28,0016,8.321739130434782,1
2025-05-28,0085,8.045833333333333,1
2025-05-28,0094,3.9875000000000003,1
2025-05-29,0016,11.729166666666666,1
2025-05-29,0094,12.76086956521739,1
2025-05-29,0085,17.329166666666666,1
2025-05-30,0016,9.220833333333333,1
2025-05-30,0094,3.775,1
2025-05-30,0085,3.3249999999999997,1
2025-05-31,0094,4.425,1
2025-05-31,0085,2.8791666666666664,1
2025-05-31,0016,9.308333333333334,1
2025-06-01,0085,9.068181818181818,1
2025-06-01,0094,6.863636363636363,1
2025-06-01,0016,8.095833333333333,1
2025-06-02,0016,14.825000000000001,1
2025-06-02,0085,10.783333333333333,1
2025-06-02,0094,9.758333333333333,1
2025-06-03,0016,7.5625,1
2025-06-03,0094,7.8125,1
2025-06-03,0085,6.170833333333333,1
2025-06-04,0016,12.362499999999999,1
2025-06-04,0085,10.183333333333334,1
2025-06-04,0094,9.6875,1
2025-06-05,0085,8.525,1
2025-06-05,0016,4.641666666666667,1
2025-06-05,0094,7.295833333333333,1
2025-06-06,0016,11.5375,1
2025-06-06,0085,14.654166666666667,1
2025-06-06,0094,11.9125,1
2025-06-07,0016,7.845833333333334,1
2025-06-07,0085,6.9624999999999995,1
2025-06-07,0094,6.2625,1
2025-06-08,0016,5.179166666666666,1
2025-06-08,0094,2.459090909090909,1
2025-06-08,0085,2.5318181818181817,1
2025-06-09,0016,7.675,1
2025-06-09,0085,3.8708333333333336,1
2025-06-09,0094,4.241666666666666,1
2025-06-10,0094,8.066666666666666,1
2025-06-10,0085,9.345833333333333,1
2025-06-10,0016,14.916666666666666,1
2025-06-11,0016,19.054545454545455,1
2025-06-11,0094,13.804347826086957,1
2025-06-11,0085,10.833333333333334,1
2025-06-12,0094,11.345833333333333,1
2025-06-12,0085,12.916666666666666,1
2025-06-12,0016,17.479166666666668,1
2025-06-13,0016,9.125,1
2025-06-13,0094,6.920833333333333,1
2025-06-13,0085,10.795833333333334,1
2025-06-14,0094,2.6125000000000003,1
2025-06-14,0085,5.441666666666666,1
2025-06-14,0016,1.9458333333333335,1
2025-06-15,0016,4.258333333333334,1
2025-06-15,0094,3.1090909090909093,1
2025-06-15,0085,8.463636363636363,1
2025-06-16,0085,8.958333333333334,1
2025-06-16,0016,12.75,1
2025-06-16,0094,8.191666666666666,1
2025-06-17,0016,11.825000000000001,1
2025-06-17,0085,7.604166666666667,1
2025-06-17,0094,7.204166666666667,1
2025-06-18,0094,7.2749999999999995,1
2025-06-18,0016,8.370833333333334,1
2025-06-18,0085,4.279166666666667,1
2025-06-19,0085,4.2375,1
2025-06-19,0094,4.7250000000000005,1
2025-06-19,0016,7.3999999999999995,1
2025-06-20,0016,9.654166666666667,1
2025-06-20,0094,8.225,1
2025-06-20,0085,6.125,1
2025-06-21,0094,3.733333333333333,1
2025-06-21,0085,3.154166666666667,1
2025-06-21,0016,3.025,1
2025-06-22,0094,3.6409090909090907,1
2025-06-22,0085,3.313636363636364,1
2025-06-22,0016,2.5166666666666666,1
2025-06-23,0094,5.008333333333334,1
2025-06-23,0016,5.804166666666667,1
2025-06-23,0085,3.7375000000000003,1
2025-06-24,0016,9.25,1
2025-06-24,0094,6.175,1
2025-06-24,0085,4.570833333333334,1
2025-06-25,0094,6.558333333333334,1
2025-06-25,0085,4.904166666666667,1
2025-06-25,0016,9.065217391304348,1
2025-06-26,0016,7.320833333333333,1
2025-06-26,0085,3.7125,1
2025-06-26,0094,5.443478260869566,1
2025-06-27,0085,8.479166666666666,1
2025-06-27,0094,8.154166666666667,1
2025-06-27,0016,9.108333333333333,1
2025-06-28,0085,4.495833333333334,1
2025-06-28,0094,6.566666666666666,1
2025-06-28,0016,8.0875,1
2025-06-29,0085,4.163636363636364,1
2025-06-29,0016,6.854166666666667,1
2025-06-29,0094,5.109090909090909,1
2025-06-30,0094,5.308333333333334,1
2025-06-30,0016,9.695833333333333,1
2025-06-30,0085,4.708333333333333,1
2025-07-01,0085,5.3500000000000005,1
2025-07-01,0094,3.6625,1
2025-07-01,0016,5.833333333333333,1
2025-07-02,0094,6.8500000000000005,1
2025-07-02,0085,7.854166666666667,1
2025-07-02,0016,13.8125,1
2025-07-03,0094,9.670833333333333,1
2025-07-03,0085,7.1125,1
2025-07-03,0016,12.583333333333334,1
2025-07-04,0094,8.9625,1
2025-07-04,0016,8.279166666666667,1
2025-07-04,0085,8.200000000000001,1
2025-07-05,0016,6.075,1
2025-07-05,0085,7.670833333333333,1
2025-07-05,0094,6.75,1
2025-07-06,0085,3.536363636363636,1
2025-07-06,0016,3.8791666666666664,1
2025-07-06,0094,3.8363636363636364,1
2025-07-07,0085,6.016666666666667,1
2025-07-07,0094,4.408333333333333,1
2025-07-07,0016,6.425,1
2025-07-08,0016,13.775,1
2025-07-08,0094,9.441666666666666,1
2025-07-08,0085,12.125,1
2025-07-09,0016,6.541666666666667,1
2025-07-09,0085,7.258333333333334,1
2025-07-09,0094,5.345454545454545,1
2025-07-10,0085,9.141666666666667,1
2025-07-10,0016,12.072727272727274,1
2025-07-10,0094,10.904166666666667,1
2025-07-11,0085,4.425,1
2025-07-11,0094,6.154166666666666,1
2025-07-11,0016,9.825000000000001,1
2025-07-12,0085,5.4624999999999995,1
2025-07-12,0094,4.958333333333333,1
2025-07-12,0016,6.745833333333334,1
2025-07-13,0094,10.222727272727273,1
2025-07-13,0085,10.231818181818182,1
2025-07-13,0016,9.512500000000001,1
2025-07-14,0094,6.516666666666667,1
2025-07-14,0085,9.141666666666667,1
2025-07-14,0016,6.175,1
2025-07-15,0094,9.2125,1
2025-07-15,0085,10.633333333333333,1
2025-07-15,0016,12.983333333333334,1
2025-07-16,0016,9.470833333333333,1
2025-07-16,0094,7.175,1
2025-07-16,0085,8.145833333333334,1
2025-07-17,0085,10.616666666666667,1
2025-07-17,0094,6.716666666666666,1
2025-07-17,0016,5.8875,1
2025-07-18,0016,9.125,1
2025-07-18,0085,7.208333333333333,1
2025-07-18,0094,6.930434782608696,1
2025-07-19,0016,7.175,1
2025-07-19,0085,6.3125,1
2025-07-19,0094,6.325,1
2025-07-20,0085,3.25,1
2025-07-20,0094,4.209090909090909,1
2025-07-20,0016,4.241666666666666,1
2025-07-21,0094,7.041666666666667,1
2025-07-21,0085,8.375,1
2025-07-21,0016,9.225,1
2025-07-22,0016,11.9,1
2025-07-22,0085,9.141666666666667,1
2025-07-22,0094,8.891666666666667,1
2025-07-23,0094,7.291666666666667,1
2025-07-23,0085,5.854166666666667,1
2025-07-23,0016,9.476190476190476,1
2025-07-24,0016,9.183333333333334,1
2025-07-24,0094,6.827272727272727,1
2025-07-24,0085,4.795833333333333,1
2025-07-25,0094,7.829166666666667,1
2025-07-25,0085,7.254166666666666,1
2025-07-25,0016,10.0625,1
2025-07-26,0085,3.9625,1
2025-07-26,0094,4.2124999999999995,1
2025-07-26,0016,5.058333333333333,1
2025-07-27,0016,4.016666666666667,1
2025-07-27,0085,4.572727272727272,1
2025-07-27,0094,3.590909090909091,1
2025-07-28,0094,4.1625000000000005,1
2025-07-28,0085,3.920833333333333,1
2025-07-28,0016,7.4750000000000005,1
2025-07-29,0016,6.0375000000000005,1
2025-07-29,0085,10.7125,1
2025-07-29,0094,5.979166666666667,1
2025-07-30,0094,7.579166666666667,1
2025-07-30,0016,7.945833333333333,1
2025-07-30,0085,11.120833333333332,1
2025-07-31,0094,2.275,1
2025-07-31,0016,1.6916666666666667,1
2025-07-31,0085,6.679166666666667,1
2025-08-01,0016,4.391666666666667,1
2025-08-01,0094,2.720833333333333,1
2025-08-01,0085,7.9875,1
2025-08-02,0085,6.570833333333333,1
2025-08-02,0016,2.654166666666667,1
2025-08-02,0094,2.6916666666666664,1
2025-08-03,0094,2.790909090909091,1
2025-08-03,0016,2.3272727272727276,1
2025-08-03,0085,7.031818181818181,1
2025-08-04,0085,6.883333333333333,1
2025-08-04,0094,4.191666666666666,1
2025-08-04,0016,4.383333333333334,1
2025-08-05,0085,10.342857142857143,1
2025-08-05,0094,6.3090909090909095,1
2025-08-05,0016,6.5625,1
2025-08-06,0085,9.218181818181819,1
2025-08-06,0094,11.066666666666668,1
2025-08-06,0016,15.15,1
2025-08-07,0085,7.504166666666666,1
2025-08-07,0016,12.183333333333332,1
2025-08-07,0094,8.791666666666666,1
2025-08-08,0085,8.487499999999999,1
2025-08-08,0094,7.4624999999999995,1
2025-08-08,0016,10.941666666666668,1
2025-08-09,0016,6.55,1
2025-08-09,0085,6.2124999999999995,1
2025-08-09,0094,5.3625,1
2025-08-10,0016,6.941666666666666,1
2025-08-10,0085,6.458333333333333,1
2025-08-10,0094,6.777272727272727,1
2025-08-11,0094,8.066666666666666,1
2025-08-11,0085,8.675,1
2025-08-11,0016,11.575000000000001,1
2025-08-12,0094,11.0,1
2025-08-12,0085,13.077777777777778,1
2025-08-12,0016,11.883333333333333,1
2025-08-13,0094,5.425000000000001,1
2025-08-13,0085,8.7125,1
2025-08-13,0016,5.7375,1
2025-08-14,0094,7.104166666666667,1
2025-08-14,0016,9.891666666666667,1
2025-08-14,0085,12.637500000000001,1
2025-08-15,0085,10.5875,1
2025-08-15,0094,11.141666666666666,1
2025-08-15,0016,14.004166666666668,1
2025-08-16,0016,11.433333333333332,1
2025-08-16,0094,11.854166666666666,1
2025-08-16,0085,14.5875,1
2025-08-17,0085,11.081818181818182,1
2025-08-17,0094,8.090909090909092,1
2025-08-17,0016,9.15,1
2025-08-18,0016,13.216666666666667,1
2025-08-18,0085,9.571428571428571,1
2025-08-18,0094,9.25,1
2025-08-19,0016,5.670833333333333,1
2025-08-19,0085,5.945833333333333,1
2025-08-19,0094,4.808695652173913,1
2025-08-20,0085,5.895833333333333,1
2025-08-20,0016,2.2545454545454544,1
2025-08-20,0094,2.5833333333333335,1
2025-08-21,0016,3.216666666666667,1
2025-08-21,0094,3.525,1
2025-08-21,0085,6.670833333333333,1
2025-08-22,0016,6.175,1
2025-08-22,0094,5.170833333333333,1
2025-08-22,0085,9.691666666666666,1
2025-08-23,0016,6.145833333333333,1
2025-08-23,0094,5.7375,1
2025-08-23,0085,5.175,1
2025-08-24,0094,2.3249999999999997,1
2025-08-24,0085,3.2363636363636363,1
2025-08-24,0016,3.025,1
2025-08-25,0094,,1
2025-08-25,0085,4.741666666666666,1
2025-08-25,0016,6.858333333333333,1
2025-08-26,0094,,1
2025-08-26,0085,9.895833333333334,1
2025-08-26,0016,8.020833333333334,1
2025-08-27,0085,12.316666666666668,1
2025-08-27,0094,,1
2025-08-27,0016,15.854166666666666,1
2025-08-28,0016,15.35,1
2025-08-28,0085,9.129166666666666,1
2025-08-28,0094,,1
2025-08-29,0016,8.625,1
2025-08-29,0085,8.174999999999999,1
2025-08-29,0094,,1
2025-08-30,0085,7.454166666666667,1
2025-08-30,0016,6.6375,1
2025-08-30,0094,,1
2025-08-31,0094,,1
2025-08-31,0085,6.036363636363637,1
2025-08-31,0016,3.8000000000000003,1
2025-09-01,0085,8.354166666666666,1
